,ASM,Contrast,Correlation,SSV,IDM,SA,SV,SE,Entropy,DV,DE,IMC1,IMC2,MCC,DfASM,DfContrast,DfCorrelation,DfSSV,DfIDM,DfSA,DfSV,DfSE,DfEntropy,DfDV,DfDE,DfIMC1,DfIMC2,DfMCC,label
0,0.00021537020398636433,283.816458307683,0.8681551538719023,1075.935535226749,0.09553163744869876,238.60275107180846,4019.925682599307,7.986949992329162,12.842696629250621,0.0001682354697979002,4.947048485525249,-0.17492759415362003,0.9498800489222098,6.194329998253892,0.0001587821314722232,298.7464723103704,0.1384893880984568,9.808361168363263,0.08645104154307742,2.6941437887355733,300.3037795713244,0.042535975048574315,1.0351852016264989,0.0001398059287263937,1.0809313373261435,0.14715202525439616,0.06670671176310361,1.0648404449258857,dry
0,0.00013550349038558222,418.24823758739745,0.8497684199091289,1391.566667599607,0.07894382399445792,238.7322898012444,5148.018432811018,8.199843242919686,13.406165056534896,0.00011765473248540466,5.282055278743111,-0.15206658820124724,0.9342530019358255,6.860811668378138,0.00010193342327339203,475.2703201785359,0.17027981474324938,11.711020980168541,0.06144999354193642,2.14039816393921,470.86315485407977,0.056226074228202805,1.1091873556095226,0.00010504507611532365,1.1708041201621873,0.15272924722489534,0.0932223316181342,1.3906433480748888,wet
0,0.0002648471006796105,267.03843698178605,0.8477055035669514,876.5621331564829,0.0996077609028324,239.33554766031799,3239.210095644145,7.81016213960585,12.614030002127647,0.00018193146079471071,4.890852599467091,-0.1630962967506771,0.9363823846416073,5.984893522294542,0.00017945653409077143,289.7108935130989,0.1650637614180115,4.605602693040055,0.08759640701208472,2.4095432585400545,290.8241342259644,0.0501880634379388,1.0526910398043103,0.00015145973840635177,1.125817087984176,0.15340911894283488,0.08798287670889826,1.070293414349253,dry
0,0.00024544849541928605,256.91187607763743,0.8695223828994934,984.4115004960914,0.10341773820917546,237.75228574465467,3680.734125906726,7.909028792187049,12.702212356942495,0.00018613877420822382,4.882106478187442,-0.17417613829278528,0.9472909587072702,6.23828153536793,0.00018554218568560857,287.42402688394907,0.1458380305668603,4.291678026878799,0.07340059249764677,2.144024157263715,288.6146706239233,0.046833866935752866,1.1061422984237232,0.00017125953198484292,1.1741019073073167,0.1591338360827434,0.07262236622029905,1.374644146045095,medium
0,0.00012391430945029658,455.269198610681,0.8470882586958063,1488.3576682880532,0.07471050974268233,230.89186540581233,5498.161474541519,8.24696286298908,13.530462887698222,0.00011062877195677109,5.354619242360083,-0.14729862755285023,0.9302385657631155,7.049799266983429,0.00011038125477059253,523.2567160896351,0.1752746994279608,15.731052196511882,0.050168219971685524,2.3301159299608116,525.43780054948,0.05800785794083119,1.1965849675371025,0.00011472084321734339,1.253009943418565,0.16383721485818922,0.09880191869009036,1.7343865551776751,wet
0,0.0002141151623817335,342.29092490340554,0.842320569221006,1085.0432275157048,0.09579585353636595,240.5319334793162,3997.8819851594035,7.978754978859556,12.937150880623218,0.0001513249225342444,5.055118558271891,-0.16082234102474266,0.9381825182979809,6.162048707241331,0.00014210068665692426,382.9923510898764,0.17596231794760497,10.687455712499286,0.0709915400036861,2.642487137890498,382.31373756343964,0.05154202436951483,1.0401862849354018,0.00011522994567771903,1.0935817461748645,0.14790943395293293,0.08498954817025284,0.9123626671156471,dry
0,0.00018147910930916072,384.9262448452389,0.8338959685104398,1158.4172273030708,0.08831211026049515,236.92291144178964,4248.7426643670315,8.05553988479094,13.106124457236113,0.00013817681333478646,5.134116709006667,-0.15810912391253945,0.9369748705130182,6.235381716173963,0.00013085931706095707,439.2179468250025,0.18916372459137898,7.567466413260263,0.07205011312962473,2.709858330074951,436.7961616364046,0.06231197434219382,1.1142522849534124,0.00012063375547191029,1.1951368116419845,0.156481614235287,0.08989294917861845,1.1315184084198133,dry
0,0.00020444957535151913,313.0992812623814,0.8508692299005383,1049.4660125642208,0.09198756221997981,237.46493342476896,3884.7647689944974,7.986771538641471,12.937844256433003,0.00015096402402355781,5.032507304946605,-0.16244327787124244,0.939586283163007,6.305570508028295,0.00013834882147798172,322.52501027247365,0.1533728780497331,6.649374846922001,0.08696893895411462,2.8714058853997244,321.3394106310079,0.04827558353948902,0.9868427270761444,0.00011300713287918098,1.0337792226698657,0.14010265003830197,0.08041495755301087,1.2419510022820033,dry
0,0.00014238841079500974,332.9243721416179,0.8884250517156121,1491.4033175268212,0.0864782326883989,236.9909788524863,5632.688897965655,8.254844945532215,13.29911502767784,0.00013293455743339014,5.116599233953456,-0.1774523425462397,0.9558774547861749,6.662345921410734,9.940838799495171e-05,367.7057659849114,0.1229544380111427,13.667516665353105,0.06855527290163708,1.9431400682855156,367.7901556879151,0.040900071088342926,1.048847161843737,0.00010500023133758119,1.078455966927308,0.14372316974327248,0.062325395733550004,1.4593916199607415,wet
0,0.000144662844355653,383.66187534601806,0.8553643909239691,1325.903089770389,0.08134197094783559,241.95647460184819,4919.950483735531,8.169266437982516,13.330877668516678,0.00012339448621542497,5.228685728727205,-0.15444453966538157,0.9369864599234883,6.856996058068658,9.796384776806979e-05,401.5627158990676,0.15114345413437935,10.460251404188966,0.057437633623315776,2.442717594220852,404.15444330205355,0.0502592402077493,0.998780540580908,9.907221735328782e-05,1.035414028821397,0.13834542993109195,0.08256086178750544,1.5363257215854897,medium
0,0.00012383465401342934,419.3603387730318,0.8581614848231458,1477.8577073960462,0.07637224621149945,232.22520179523494,5492.070490811142,8.239178423247608,13.468347020897522,0.00011509064321622858,5.295784034163758,-0.15383678245565038,0.9366464425845377,6.858480280150184,0.00010198360473808776,469.81252862923924,0.1584646814397236,14.47943672828842,0.055014545769186796,2.1635243880468806,468.3589842220463,0.05880247670125627,1.147549016950368,0.00011002716783578613,1.1986519576907897,0.1572280724692504,0.08762702783974108,1.3133252901911998,wet
0,0.0002196977141439067,321.92698972516877,0.8219530383497848,903.8275020071287,0.09320882088642311,237.21841124917808,3293.3830183033406,7.864861303429304,12.823321050415492,0.00016835069779828828,5.048337993960629,-0.14912314530093898,0.9236521723249314,6.3198692720706955,0.0001869901425336136,351.8759890717946,0.19409446465227176,8.438323192351163,0.06932016575736068,2.4255082804878896,350.64667141738755,0.06470569664377201,1.1557931228741456,0.00017550937749763934,1.2453492480126416,0.16672053122070546,0.1034776978725308,1.315746134423911,medium
0,0.0002281501643877861,317.88885459465604,0.8451370343091716,1026.1070403065983,0.09840353543708634,243.45116887942382,3786.539306631731,7.952037716029366,12.854846743570995,0.00016354632123872836,4.995541368211412,-0.16522825584277998,0.9410050648366451,6.165629256588596,0.00015336030003487312,343.39784546034446,0.16690090784803358,8.603321253571266,0.08049509901890155,2.509895404525139,343.26723537834187,0.04939884486260926,1.1011789939437264,0.00013261980022098824,1.157698835624605,0.1571448471416324,0.07959107617326744,1.1456266347635937,medium
0,0.00023330446594354646,302.7127980349462,0.8421980836865965,958.9262151601815,0.09434937722498317,244.1891019040222,3532.9920626057665,7.909383592694066,12.803193459612837,0.00015413963743898083,4.980890857961556,-0.1617211132431364,0.9369516191710443,6.173650417823863,0.00016049398072278962,339.694571285789,0.17672659486309827,9.046472953610646,0.09664860038358833,2.670394972381928,342.19675644311064,0.055799585721143075,1.08981797045303,0.0001290684183456282,1.1612632299135397,0.15654471332832043,0.09064842159155806,1.212234035066424,medium
0,0.00020653002143048796,328.32815553919926,0.8481385743492754,1080.6972564777313,0.09301248577423465,232.3837533033144,3994.460870371714,7.9924050083948535,12.926162675196366,0.00015167670741634648,5.016527130188875,-0.16604219441809429,0.9423324613128983,6.143557149638722,0.00014973647459012255,354.5225803824798,0.1635962606741923,8.994054773262178,0.08824957394825894,2.7113138267183388,353.2638168997946,0.05013745227966915,1.1132353393179262,0.0001288651977682173,1.1735970412773682,0.15784245404002548,0.07872204992294929,1.1253279388336868,dry
0,0.00017670381490065434,341.5194788462491,0.8462662137032813,1110.631061445369,0.08918054120649001,241.52445769833673,4101.004766935214,8.028946540766624,13.075219576451401,0.00013498904342161737,5.1213099136478215,-0.1545430246166927,0.9319953032872342,6.437875263528989,0.00014169065055086582,385.71792239372695,0.173430773037886,5.218667629720585,0.06634419618535739,2.0384297361351287,386.27651274112577,0.05599093920175591,1.1393789816793074,0.00012774556809543372,1.2077827064436484,0.16081669454370606,0.09318203872149611,1.2728745119767737,medium
0,0.0002124300330772092,303.8810283271822,0.8537578801285056,1038.6857531845276,0.0946762389729369,234.0841846323631,3850.8619844109203,7.994699814262061,12.898214291292637,0.00015449520757096738,4.986721804319865,-0.16993855692382873,0.9455251376084368,6.168602512840055,0.0001456562837295811,341.8890470253891,0.16422878689970155,7.86252002778383,0.09108589171293123,2.6636393532266425,342.9144413429385,0.051636829698539444,1.0880712581049057,0.00012716620596166876,1.1445383387315164,0.15440271293022687,0.07796035832297687,1.3017096699371313,medium
0,0.0001923803158223309,319.6056439022843,0.8577611129978161,1123.2435022295722,0.09101923654148619,234.87317782363345,4173.368365015993,8.036369257110549,12.989217367959089,0.00015542400258928966,5.031035305868112,-0.16779595429518507,0.9445533151654917,6.296611773163093,0.00014157039071520695,335.87691072465685,0.1492706840627852,6.455625059033991,0.09582310780283673,2.8209431597027788,336.56602258289786,0.04896568377000676,1.029714478696894,0.00012884613398553952,1.0881217297351249,0.14526059453470355,0.07712899142137253,1.2227771678577444,dry
0,0.00013066832481385492,394.41777702733447,0.8636853541396252,1446.2610361100183,0.07805326014819182,231.03968602069804,5390.626367412734,8.230105728561226,13.411568576593348,0.00011859129675819758,5.254347944348741,-0.1592037872156339,0.9420602940648879,6.747620451294788,0.00010239830703381763,443.43410028319056,0.15282658871402421,15.249273492028806,0.050601479841353526,2.3527761705983607,444.2409375922507,0.05927578292527613,1.1337884678035177,0.00010924239168267896,1.188153233213911,0.1555929064301457,0.08146075772604,1.2874883254380451,wet
0,0.00012985969931728352,441.2580747840738,0.8418841424843162,1395.2057831956408,0.0768513111955632,226.22005898242958,5139.565057998479,8.198417251938999,13.451987728464161,0.00011367641823618055,5.323961045073498,-0.14602700963986853,0.9280655244863459,6.943207311430822,0.00010652520199060934,489.52683763780044,0.17511858255110657,9.176941377732874,0.052720026970090164,2.1052935152604846,491.33109744378453,0.05839576714163286,1.167028075819843,0.00011226583561888605,1.2351160579181846,0.16086946006357633,0.09710978317634911,1.6429955095232591,wet
0,0.0002050684188377197,304.97296809117955,0.8710427255788095,1181.9753164571218,0.09530133064591749,240.73788100437312,4422.9282977372995,8.038974497747246,12.934844784756324,0.0001529912505380143,4.987719030181479,-0.17544769020754789,0.9502978852658402,6.160854409481077,0.00014795939233634226,322.16078559720125,0.13584305183568768,13.400714205345139,0.09494590267574445,2.7056618040966782,323.2003797877114,0.044322683156845954,1.0484945518093465,0.00012248818299968504,1.0767295054856945,0.14791801913365665,0.068606810530487,1.0795712842769571,dry
0,0.0002194972629985792,251.99053904497578,0.890045169456524,1145.7055468626404,0.09996150066681556,238.24055445731395,4330.831648405572,8.055784432399083,12.848162021733385,0.0001645793735673214,4.8737453370229025,-0.18921622722402542,0.960091482198907,6.215910345507451,0.00015210489359191327,264.9922831811327,0.11547943474129108,6.172710737801026,0.07525464859000479,2.3553708788140852,265.2313421345825,0.03262876941794346,1.0658938002552674,0.0001348521290282341,1.1083479665282105,0.15023004298050163,0.05299009544764055,1.4106851043792394,dry
0,0.00025204716033784807,296.97392442250964,0.8528974642459134,1009.1581255675757,0.1042978656646286,245.2120346769862,3739.658577847786,7.939919189744369,12.78375841166322,0.00016208269639486075,4.945331084747726,-0.17130202845001866,0.9452809475691116,6.128982326092684,0.00020222948915499684,339.69573607749555,0.16777185334486033,10.209029063251364,0.07419015122327226,2.1825413895068095,338.41743951048556,0.04796000618535157,1.1432330614905766,0.00015145355037618892,1.2057560851820899,0.16348031928105802,0.07640739513575057,1.151773806899124,medium
0,0.00026714141899261413,269.43922319276555,0.8708615843617518,1043.0238238824877,0.10513713811583458,239.80943703349087,3902.6560723371776,7.927415026924141,12.678498786246823,0.00018842536673149788,4.859583019420804,-0.18127811975092306,0.9523931220526406,6.08103276234477,0.0001773998276137911,294.06766661871615,0.14071891973669792,6.746856274778111,0.09829735570299339,2.441217832817614,294.78540241299197,0.039599288337401894,1.0418573349002465,0.00015629299598739817,1.12623720610474,0.14948093193667666,0.06497120391932776,1.1644152749747327,dry
0,0.00020850082959373634,322.0642085445089,0.8472463249960048,1053.928183840209,0.09501436523631011,240.2672395100171,3893.6485268163187,7.973161460247236,12.881740892055445,0.00015472239822780367,5.000989514896009,-0.167630461137401,0.9435613802041526,6.079298866698057,0.0001406061977492319,340.78072766582244,0.16127197105776458,11.343026737175023,0.08617299485702859,2.729503497667139,344.24489543292293,0.04879168285714197,1.0347337101292151,0.00011707279915687085,1.0921655174942089,0.14732023678061318,0.0751143168402445,1.0348470600839796,dry
0,0.0002135931323604709,308.0487536078066,0.851448791799733,1036.7221843374168,0.0933416179474357,239.01901907467666,3838.8399837418565,7.9905216995486175,12.913538761973749,0.00015019439468547268,5.014028707665397,-0.16687580120335394,0.9433798819635834,6.198257062995837,0.00015670046993511506,333.31032033319707,0.16063593193174752,1.81777719492311,0.08035894896693714,2.5948457645469034,330.3092388593286,0.05172953111619183,1.0896760340067893,0.00013309136279984274,1.1496216638561814,0.15452638130314172,0.07818201184752194,1.2613932591323431,dry
0,0.00011940275792341054,423.7961310810933,0.875852352142815,1706.1201564749824,0.08189465738349058,231.41579093785853,6400.684494818829,8.348237231042544,13.545664495088737,0.00011991879447809942,5.274351674963563,-0.16813753621863964,0.950976749308843,6.83139421386482,9.013028022067845e-05,476.658340730432,0.13911771126341077,21.795036778181384,0.06077555073350145,1.9323339892990816,473.2287993156351,0.04615141577474269,1.1021372703193482,0.00010198342224088569,1.1392617797332907,0.1489267984330089,0.06955479492001948,1.419601616281077,wet
0,0.0002447697522656318,267.0958994174764,0.8597428902873667,951.8409543177756,0.09568092327617322,246.22612572545495,3540.2679178536223,7.880509785069186,12.687019797526666,0.00016213931853529265,4.898410502753213,-0.17016884608756577,0.9435389846738799,6.01180486980826,0.00018977419801843236,289.57852575868526,0.15173921723719108,7.249065977479404,0.10057359028552268,2.623345105759512,287.75222643672896,0.049875423308193945,1.1215370672986307,0.00015130817300721506,1.191407255818521,0.16165155861974012,0.08090968547441357,1.2272417471299182,medium
