,ASM,Contrast,Correlation,SSV,IDM,SA,SV,SE,Entropy,DV,DE,IMC1,IMC2,MCC,DfASM,DfContrast,DfCorrelation,DfSSV,DfIDM,DfSA,DfSV,DfSE,DfEntropy,DfDV,DfDE,DfIMC1,DfIMC2,DfMCC,label
0,0.00021778664559375628,219.9943365662887,0.9125757339129871,1257.7408651513977,0.11313491829093872,238.7645063071635,4810.969124039299,8.142987397313485,12.827904905981494,0.0001839200021619447,4.790237821530093,-0.2115303148855849,0.9718727428229923,6.243997736932725,0.00016221103129640546,229.1049765564507,0.09087458054665876,7.429454673991131,0.08983561505242228,1.7342250833702337,224.17315019507805,0.02540057080740077,0.8972904410729843,0.00014955309526154322,0.9027316903149973,0.12490032816776514,0.03708825872203736,1.6969532449548126,medium
0,0.0002719931313679542,218.64860901255255,0.9001489023019976,1094.7314665825993,0.11855308567498667,243.68283569881956,4160.277257317841,7.990747432739048,12.60838556753922,0.00018628108104030047,4.731207709287261,-0.20463924312503576,0.9670707906197187,6.043429212069242,0.00016874442442887938,239.74475532409872,0.10938969179875246,3.1888519744879886,0.08418403749257938,1.8798476155684227,238.2734245094398,0.02878687965610993,0.9734884390190288,0.00012893988168282712,1.0200642135686202,0.13863062775594934,0.04409602508212751,1.3105605204259625,dry
0,0.0001374337414476028,307.02098367815415,0.9101409828057094,1708.011371983528,0.09095474497087105,230.81420151554372,6525.024504255948,8.363952236880461,13.332724986925403,0.00013736616066434916,5.070288063246339,-0.19742700834409777,0.9681348982831234,6.744955873009037,0.00012070272952703923,289.6817113004807,0.08466894247671974,4.839846804357876,0.09249346174197005,1.4988219060068104,279.68807442254183,0.028957205789282625,0.8987885669478466,0.00013493090356754686,0.9497600750134367,0.121260134008528,0.04272270341555129,1.9779312811780008,wet
0,0.00025139305391692646,185.37651083721573,0.9315652596545115,1354.0710952009772,0.1265706090506686,267.1243419658917,5230.9078699666925,8.155770250355149,12.690681194304505,0.0002005878958911739,4.674326594387684,-0.23190948493619376,0.9790531206594011,6.400193739950739,0.00018172128572002495,187.96807732759885,0.06935912956674761,6.403448704357288,0.09243729077574087,1.573848622243304,191.81246053973155,0.022030943236899247,0.820043800133174,0.00015425713992225733,0.8299173280873688,0.11444775154662973,0.028228978757245504,1.6567122495493658,medium
0,0.0002583157120798578,221.87753684204984,0.9082480760689593,1208.4754375478608,0.116539839456611,261.9591532533169,4612.024213349383,8.067469163614257,12.72722243018315,0.00017863328512669025,4.777029035584316,-0.20702000481034083,0.9685253296465585,6.391316925796849,0.00018980644561535266,223.201104863467,0.09222426178410092,9.45590530559275,0.09086180457584848,2.565420596669867,227.62927755030978,0.028794542127997147,0.8493979916125571,0.00014224960108510167,0.867535239712951,0.11929699338914873,0.043378319562754064,1.5976315024905432,dry
0,0.00021795928117970245,205.00796441237088,0.9233112649386054,1336.4396797504892,0.11926849004001042,230.50835335349396,5140.750754589584,8.197646789287681,12.842718312942896,0.00018152996846148604,4.743052660647967,-0.22239406524855798,0.9765293627678664,6.050927103760869,0.00015015936676230024,220.9818121789492,0.08261141622504786,3.780939563714128,0.08665996971014384,1.5331896148660462,220.50911445330712,0.025946609735662207,0.9673958197843096,0.00013509023341988364,0.9631032735517717,0.1338707429416934,0.03198816491485734,1.47212753373974,medium
0,0.00013994264672187714,261.9171325549324,0.929591599265569,1859.8055118023963,0.09704828986664996,225.0126649569656,7177.304914654644,8.411734019981015,13.277528437895104,0.00014869828206646828,4.964551430019384,-0.21532313106156786,0.9761873432227761,6.5016052170054115,0.00011515779695482505,271.1202417480738,0.072852390264451,2.568427310869083,0.09488039869119166,1.3390424088960344,269.47639889222046,0.026931064212895706,0.8747364252646772,0.00013394359429554634,0.9010500142175681,0.1175573830877574,0.0346316791864284,1.831608659362801,wet
0,0.0002485589990015727,225.68945936880806,0.9029880035796487,1163.2186004637983,0.11697163999541875,247.59944187889448,4427.184942486378,8.065357448761093,12.731300041551627,0.00018035138105800477,4.774158015077811,-0.20601695425355027,0.9688062941718799,6.03041945214856,0.00016557459888357124,256.3399618754219,0.11020091089764705,1.4829416632310313,0.07980152564792246,1.8316329278669912,256.0613912884364,0.030821730530407265,1.0181396189108067,0.00013298396106825168,1.0263430261863835,0.14349443739486542,0.04419541544550454,1.2348906334943068,dry
0,0.00022862542883504355,245.49664415959276,0.886650784817543,1083.1368108737488,0.10911278549489042,240.49130420803914,4087.0505993353977,8.019017076036887,12.7923517141872,0.00016763246935554344,4.858466201927083,-0.18795223297790098,0.9588417290488856,6.123602493144991,0.0001808825732201711,267.7102177646699,0.12376106560501698,4.664515507758551,0.06915235307554667,1.8883178299934684,270.7527049046839,0.03988599547868965,1.0886312308503978,0.00014535526247327693,1.1007853978482673,0.15439244168415817,0.05706330624972289,1.3470226688380507,dry
0,0.00023929924994998153,203.76851563924026,0.9140090050245104,1184.7174419775426,0.11717828034453731,232.84474270472305,4535.101252270919,8.079903411059965,12.725458440927705,0.00018988760176710852,4.743587231740542,-0.21010567233717722,0.9708043202754896,6.030761811988098,0.0001491230168733885,221.93328017541154,0.09361661053305892,3.0250763099284086,0.08231438903173151,1.7627012442739272,221.73299140441668,0.02726141806398985,0.9500572230779909,0.0001294781262876599,0.9728451654564232,0.13367023545662687,0.040670368418560754,1.3756121259896696,medium
0,0.000172497623531649,256.4882042207944,0.9170384792538075,1545.6821702016482,0.10691931042827922,234.44333552163496,5926.240476585798,8.292912000267219,13.102493549303965,0.00016144600642632094,4.906961612241925,-0.21072751284358576,0.9733859937433879,6.28519544256865,0.00012032028930145526,262.18694416461835,0.08477897658181943,3.573063119167273,0.08077429533620484,1.8420271428014416,264.0323689483557,0.026974180793262192,0.9210197538189995,0.0001215759901667009,0.9292730275580245,0.12581437162431616,0.03510277701428488,1.497033346832593,wet
